paper_id,year,title,raw_authors
hep-th/9609143,1996,"Comment on ``Describing Weyl Neutrinos by a Set of Maxwell-like Equations"" by S. Bruce",Valeri V. Dvoeglazov (Universidad Aut\'onoma de Zacatecas)
hep-th/9603008,1996,Higher-genus corrections to black-string solution,"M.Z.Iofa (Nuclear Physics Institute, Moscow State University)"
hep-th/9607212,1996,"The spinning electron: Hidrodynamical formulation, and quantum limit, of the Barut-Zanghi theory",Giovanni Salesi and Erasmo Recami
hep-th/9611124,1996,Simple Current Extensions and Mapping Class Group Representations,Peter Bantay
hep-th/9605169,1996,The Ising model with a boundary magnetic field on a random surface,"Sean M. Carroll, Miguel E. Ortiz and Washington Taylor IV"
hep-th/9604175,1996,Kramer--Neugebauer Transformation for Einstein--Maxwell--Dilaton--Axion Theory,"O.Kechkin, M.Yurova"
hep-th/9604056,1996,QED_2 in Curved Backgrounds,Amit Ghosh
hep-th/9607166,1996,Brick wall and quantum statistical entropy of black hole,Sergey Solodukhin
hep-th/9601088,1996,Bender-Dunne Orthogonal Polynomials and Quasi-Exact Solvability,"A. Krajewska, A. Ushveridze, Z. Walczak"
hep-th/9612207,1996,Confinement in N=1 SUSY Gauge Theories and Model Building Tools,"Csaba Csaki (MIT), Martin Schmaltz (Boston U.) and Witold Skiba (MIT)"
hep-th/9609215,1996,Multiple Mellin-Barnes Integrals as Periods of Calabi-Yau Manifolds With Several Moduli,"M. Passare, A.K. Tsikh, A.A. Cheshel"
hep-th/9603097,1996,Completeness Conditions for Boundary Operators in 2D Conformal Field Theory,"Gianfranco Pradisi, Augusto Sagnotti and Yassen S. Stanev (Universita' di Roma ""Tor Vergata"" and INFN, Sezione di Roma ""Tor Vergata"")"
hep-th/9605047,1996,$M$-theory Compactification and Two-brane/Five-brane Duality,"B.S.Acharya (Queen Mary and Westfield College, London)"
hep-th/9606050,1996,A Rational Logarithmic Conformal Field Theory,"Matthias R. Gaberdiel, Horst G. Kausch"
hep-th/9607054,1996,Comments on D-Brane and $SO(2N)$ Enhanced Symmetry in Type II String,H. B. Gao
hep-th/9611064,1996,Boundary Condition Changing Operators in Conformal Field Theory and Condensed Matter Physics,Ian Affleck
hep-th/9612086,1996,A New Description of the E_6 Singularity,Tohru Eguchi and Sung-Kil Yang
hep-th/9603082,1996,Notes on Equivalences and Higgs Branches in N=2 Supersymmetric Yang-Mills Theory,"Ulf H. Danielsson and P\""{a}r Stjernberg (Uppsala University)"
hep-th/9610195,1996,Unification of M- and F- Theory Calabi-Yau Fourfold Vacua,"Ilka Brunner, Monika Lynker, Rolf Schimmrigk"
hep-th/9609072,1996,Zeta function regularization in de Sitter space: the Minkowski limit,Alan Chodos and Andras Kaiser
hep-th/9603201,1996,Symmetry Non Restoration and Inverse Symmetry Breaking on the lattice,G.Bimonte and G.Lozano
hep-th/9611138,1996,The effective potential of gauged NJL model in magnetic field,"I. Brevik, D.M. Gitman, S.D. Odintsov"
hep-th/9605190,1996,"Reply to ""Comment on 'Background Thermal Contributions in Testing the Unruh effect' """,Sandro S. Costa and George E.A. Matsas
hep-th/9612240,1996,On Explicit Evaluations Around the Conformal Point in N=2 Supersymmetric Yang-Mills Theories,"Takahiro Masuda, Hisao Suzuki (Hokkaido University)"
hep-th/9611065,1996,Interacting Chiral Gauge Fields in Six Dimensions and Born-Infeld Theory,Malcolm Perry and John H. Schwarz
hep-th/9610244,1996,Dynamical Gauge Boson and Strong-Weak Reciprocity,"M. Bando, Y. Taniguchi and S. Tanimura"
hep-th/9606166,1996,Focusing of timelike worldsheets in a theory of strings,Sayan Kar
hep-th/9611019,1996,An All-Orders Derivative Expansion,Gerald Dunne
hep-th/9612038,1996,Techniques of Distributions in Perturbative Quantum Field Theory (II) Applications to Theory of Multiloop Diagrams,"A.N.Kuznetsov, F.V.Tkachov"
hep-th/9604198,1996,Gauge Fields and D-branes,Michael R. Douglas
hep-th/9611209,1996,"Solitons, monopoles and duality: from sine-Gordon to Seiberg-Witten","Sergei V. Ketov (ITP, University of Hannover)"
hep-th/9604120,1996,Super-Poincare Invariant Koba-Nielsen Formulas for the Superstring,Nathan Berkovits
hep-th/9609197,1996,Flavor Condensate and Vacuum (In-)Stability in QED_(2+1),"Walter Dittrich, Holger Gies (Univ. Tuebingen, Germany)"
hep-th/9608192,1996,Massless fermions in a bag at finite density and temperature,"M. De Francia, H. Falomir and M. Loewe"
hep-th/9603122,1996,Self-dual Gauged $CP^N$ Models,Pijush K. Ghosh
hep-th/9607050,1996,String Duality--A Colloquium,Joseph Polchinski
hep-th/9612029,1996,$A_n^{(1)}$ Toda solitons and the dressing symmetry,H. Belich and R. Paunov
hep-th/9611222,1996,Field Theory Questions for String Theory Answers,"O. Aharony, C. Sonnenschein, S. Yankielowicz, S. Theisen"
hep-th/9607156,1996,Perturbation Theory with a Variational Basis: the Generalized Gaussian Effective Potential,Paolo Cea and Luigi Tedesco
hep-th/9602053,1996,Angular Momentum Induced In The Fermionic Vacuum On A Rotationally-Symmetric Noncompact Riemann Surface,Yu. A. Sitenko and D. G. Rakityansky
hep-th/9605198,1996,Covariant background field calculation of ultraviolet counterterms,F.M. de Carvalho Filho
hep-th/9607117,1996,Backreaction Effects in the Two-Dimensional Dilaton Gravity,"C. Chiou-Lahanas, G.A. Diamandis, B.C. Georgalas, A. Kapella-Economou and X.N. Maintas"
hep-th/9601175,1996,Truly Strong Coupling and Large Radius in String Theory,Michael Dine and Yuri Shirman
hep-th/9607177,1996,Lukyanov's Screening Operators for the Deformed Virasoro Algebra,"M. Jimbo, M. Lashkevich, T. Miwa and Y. Pugai"
hep-th/9611212,1996,"On the Difference between Admissible and ""Differentiable"" Hamiltonians",Vladimir O. Soloviev
hep-th/9609102,1996,On Chiral p-Forms,Ingemar Bengtsson and Astri Kleppe
hep-th/9605037,1996,Exact Flow Equations and the U(1)-Problem,J.M. Pawlowski
hep-th/9609175,1996,Nambu-Goto string with the Gauss-Bonnet term and point-like masses at the ends,Leszek Hadasz and Tomasz Rog
hep-th/9612087,1996,Supersymmetry and Membrane Interactions in M(atrix) Theory,Gilad Lifschytz and Samir D. Mathur (Princeton University)
hep-th/9612070,1996,Remarks on Finite W Algebras,"F. Barbarin, E. Ragoucy and P. Sorba"
hep-th/9607060,1996,Operator product expansions in four-dimensional superconformal field theories,P.S. Howe and P.C. West
hep-th/9607238,1996,p-Brane and D-Brane Actions,E. Bergshoeff
hep-th/9601147,1996,Octahedral and Dodecahedral Monopoles,Conor Houghton and Paul Sutcliffe
hep-th/9605223,1996,"The target space geometry of N=(2,1) string theory","Albion Lawrence (U. Chicago, Enrico Fermi Institute)"
hep-th/9601174,1996,Asymptotic symmetry and conservation laws in 2d Poincar\'e gauge theory of gravity,"M. Blagojevic, M. Vasilic and T. Vukasinac"
hep-th/9603195,1996,Statistical Entropy of Nonextremal Four-Dimensional Black Holes and U-Duality,"G.T. Horowitz, D.A. Lowe and J.M. Maldacena"
hep-th/9611201,1996,M-Theory Origin of Mirror Symmetry in Three Dimensional Gauge Theories,"M. Porrati, A. Zaffaroni"
hep-th/9602008,1996,Polynomial Algebras and Higher Spins,"M. Chaichian (University of Helsinki) and A.P.Demichev (CBPF/CNPQ, Rio de Janeiro)"
hep-th/9612161,1996,Turbulence With Pressure,"A. R. Rastegar, M. R. Rahimi Tabar, P. Hawaii"
hep-th/9610025,1996,Natural renormalization,Oliver Schnetz
hep-th/9607040,1996,Explicit Bosonization of the Massive Thirring Model in 3+1 Dimensions,R.Banerjee and E.C.Marino
hep-th/9610081,1996,New Semiclassical Nonabelian Vertex Operators for Chiral and Nonchiral WZW Theory,M.B. Halpern and N.A. Obers
hep-th/9610009,1996,Fermion Bags in the Massive Gross-Neveu Model,"J. Feinberg, A. Zee (ITP, UC Santa-Barbara)"
hep-th/9605204,1996,"Generalized Fock Spaces, New Forms of Quantum Statistics and their Algebras",A.K.Mishra and G.Rajasekaran (Institute of Mathematical Sciences)
hep-th/9607163,1996,Gauge Dynamics And Compactification To Three Dimensions,Nathan Seiberg and Edward Witten
hep-th/9611103,1996,Matrices on a point as the theory of everything,Vipul Periwal
hep-th/9609048,1996,A Note on Brans-Dicke Cosmology with Axion,Sudipta Mukherji
hep-th/9603145,1996,Tadpole Summation by Dyson-Schwinger Equations,Jens Kuester and Gernot Muenster (University of Muenster)
hep-th/9608026,1996,Singularity Free (Homogeneous Isotropic) Universe in Graviton-Dilaton Models,S. Kalyana Rama
hep-th/9601108,1996,Enhanced Gauge Symmetry in Type II String Theory,"Sheldon Katz, David R. Morrison, and M. Ronen Plesser"
hep-th/9609021,1996,"Confinement, Supersymmetry Breaking and Theta Parameter Dependence in the Seiberg-Witten Model",K. Konishi (Univ. of Genova)
hep-th/9608024,1996,D-branes and Short Distances in String Theory,"Michael R. Douglas, Daniel Kabat, Philippe Pouliot, and Stephen H. Shenker (Rutgers University)"
hep-th/9605209,1996,Quantum Fields in Hyperbolic Space-Times with Finite Spatial Volume,"A.A. Bytsenko, Guido Cognola and Sergio Zerbini"
hep-th/9606157,1996,Vacuum Structures of Supersymmetric Yang-Mills Theories in $1+1$ Dimensions,"Hodaka Oda, Norisuke Sakai, Tadakatsu Sakai"
hep-th/9603173,1996,String scattering off the (2+1)-dimensional rotationg black hole,"Makoto Natsuume, Norisuke Sakai, and Masamichi Sato (Tokyo Institute of Technology)"
hep-th/9605006,1996,On variants of the $ C + M_2(c) + M_3(C) $ NCG model of elementary particles,"A. Rivero (Dep Fisica Teorica, Univ Zaragoza)"
hep-th/9603023,1996,Dimensional reduction of dual topological theories,Kasper Olsen
hep-th/9605031,1996,A new method of quantization of classical solutions,"D.V.Antonov (ITEP, Moscow)"
hep-th/9602112,1996,Supermembranes and Superstrings with Extrinsic Curvature,F. Aldabe and A.L. Larsen
hep-th/9607025,1996,Relativistic Quantum Mechanics of a Neutral Two-Body System in a Constant Magnetic Field,"Philippe Droz-Vincent (Universite P. et M. Curie, Paris)"
hep-th/9612253,1996,Supertraces on the algebra of observables of the rational Calogero model based on the classical root system,S. E. Konstein
hep-th/9609029,1996,A toy model of quantum gravity with a quantized cosmological constant,"Kazuo Fujikawa (Dept. of Physics, Univ. of Tokyo)"
hep-th/9611030,1996,Analytic regularization of the Yukawa Model at Finite Temperature,"A.P.C. Malbouisson, B.F. Svaiter and N.F. Svaiter"
hep-th/9608016,1996,On Quantum Cohomology,F. Ghaboussi
hep-th/9608014,1996,An Affine String Vertex Operator Construction at Arbitrary Level,"R. W. Gebert (IAS, Princeton), H. Nicolai (AEI, Potsdam)"
hep-th/9610187,1996,"Two-toroidal Lie Algebra as Current Algebra of Four-dimensional K\""ahler WZW Model","Takeo Inami, Hiroaki Kanno, Tatsuya Ueno, Chuan-Sheng Xiong"
hep-th/9610140,1996,Aspects of Type IIB Theory on ALE Spaces,"Clifford V. Johnson, Robert C. Myers"
hep-th/9602124,1996,Model of black hole evolution,J.G. Russo
hep-th/9607113,1996,D-Branes and Physical States,S. Ramgoolam and L. Thorlacius
hep-th/9606155,1996,A non-perturbative method of calculation of Green functions,V.E. Rochev
hep-th/9602115,1996,On Finite 4D Quantum Field Theory in Non-Commutative Geometry,"H. Grosse, C. Klimcik, P. Presnajder"
hep-th/9601107,1996,Boundary terms and their Hamiltonian dynamics,Vladimir O. Soloviev
hep-th/9612108,1996,Point-like Instantons and the Spin(32)/Z2 Heterotic String,Paul S. Aspinwall
hep-th/9602074,1996,Multi-point Local Height Probabilities in the Integrable RSOS Model,"S. Lukyanov, Ya. Pugai"
hep-th/9602123,1996,Wilsonian vs. 1PI renormalization group flow irreversibility,Jordi Comellas and Jose I. Latorre
hep-th/9608057,1996,Bosonization of Vector and Axial-Vector Currents in 3+1 Dimensions,C.D. Fosco and F.A. Schaposnik
hep-th/9604054,1996,Computation of the winding number diffusion rate due to the cosmological sphaleron,Mikhail S.Volkov
hep-th/9605049,1996,A D=4 N=1 Orbifold of Type I Strings,M. Berkooz and R.G. Leigh (Rutgers)
hep-th/9608022,1996,String Theory and the CPT Theorem on the World-Sheet,Andrea Pasquinucci and Kaj Roland
hep-th/9605201,1996,Six-Dimensional Tensionless Strings In The Large N Limit,Ori J. Ganor
hep-th/9608070,1996,Vacuum energy in a spherically symmetric background field,M. Bordag and K. Kirsten (Leipzig University)
hep-th/9602166,1996,Interpretation of the Determinant Formulae for the Chiral Representations of the N=2 Superconformal Algebra,Beatriz Gato-Rivera and Jose Ignacio Rosado
hep-th/9602120,1996,Small $E_8$ Instantons and Tensionless Non-critical Strings,"Ori J. Ganor, Amihay Hanany"
hep-th/9606021,1996,Galilean symmetry in a nonabelian Chern Simons matter system,R. Banerjee and P. Mukherjee
hep-th/9604148,1996,About the Claimed Longitudinal Nature of the Antisymmetric Tensor Field After Quantization,Valeri V. Dvoeglazov (Universidad Aut\'onoma de Zacatecas)
hep-th/9608097,1996,A Large Distance Expansion for Quantum Field Theory,Paul Mansfield
hep-th/9608146,1996,Statistical Topology of Real Polynomials. I: Two Variables,"George Khimshiashvili, Alexander Ushveridze"
hep-th/9610011,1996,Heat-kernel Coefficients and Spectra of the Vector Laplacians on Spherical Domains with Conical Singularities,"Lara De Nardo, Dmitri V. Fursaev and Gennaro Miele"
hep-th/9603103,1996,Quasi-Exactly Solvable Potentials on the Line and Orthogonal Polynomials,"Federico Finkel, Artemio Gonzalez-Lopez, Miguel A. Rodriguez (Dept. of Theoretical Physics II, Universidad Complutense, Madrid)"
hep-th/9609165,1996,Coset Models and Differential Geometry,Konstadinos Sfetsos
hep-th/9607136,1996,The Branching of Graphs in 2-d Quantum Gravity,M. G. Harris
hep-th/9608063,1996,"$U(1)^m$ modular invariants, N=2 minimal models, and the quantum Hall effect",Terry Gannon
hep-th/9607182,1996,Electric-Magnetic Black Hole Duality,"S. Deser, M. Henneaux and C. Teitelboim"
hep-th/9601010,1996,F & H Monopoles,"Klaus Behrndt, Renata Kallosh"
hep-th/9604174,1996,Topics in 2D integrable field theories with boundary interactions,Sergei Skorik
hep-th/9603017,1996,A new look at the RST model,"Jian-Ge Zhou, F. Zimmerschied, J.--Q. Liang, H.J.W. Mueller--Kirsten"
hep-th/9607234,1996,"Constrained KP Hierarchies: Additional Symmetries, Darboux-B\""{a}cklund Solutions and Relations to Multi-Matrix Models","H. Aratyn, E. Nissimov and S. Pacheva"
hep-th/9602032,1996,Asymmetric Orbifolds and Higher Level Models,Jens Erler (UCSC)
hep-th/9607114,1996,On the Minimal Model of Anyons,"I.V. Gorbunov, S.M. Kuzenko and S.L. Lyakhovich"
hep-th/9605173,1996,One-Loop Superstring Cosmology and the Non-Singular Universe,Richard Easther and Kei-ichi Maeda (Waseda University)
hep-th/9601134,1996,Thermal Properties of an Inflationary Universe,Arjun Berera (Penn State)
hep-th/9602111,1996,Macroscopic Entropy of $N=2$ Extremal Black Holes,Andrew Strominger
hep-th/9610093,1996,"Spacetime models, fundamental interactions and noncommutative geometry",Jan Sladkowski
hep-th/9605091,1996,Extremal black hole entropy from conformal string sigma model,A.A. Tseytlin
hep-th/9606197,1996,The effective action of (2+1)-dimensional QED: the effect of finite fermion density,Dae Kwan Kim (Seoul National University) and Kwang-Sup Soh (Seoul National University)
hep-th/9608081,1996,Neutrino Polarization as a Consequence of Gauge Invariance,Y. S. Kim
hep-th/9609010,1996,An extension of the Cayley-Hamilton theorem to the case of supermatrices,"L.F. Urrutia (Universidad Autonoma Metropolitana-I, Universidad Nacional Autonoma de Mexico), N. Morales (Universidad Autonoma Metropolitana-I)"
hep-th/9604057,1996,"Integrability, Jacobians and Calabi-Yau Threefolds","C. Gomez, R. Hernandez and E. Lopez"
hep-th/9612216,1996,Hyper-Kahler Geometry and Invariants of Three-Manifolds,"L. Rozansky, E. Witten"
hep-th/9602103,1996,The Quantization of Anomalous Gauge Field Theory and BRST-invariant Models of Two Dimensional Quantum Gravity,"M.Martellini, K. Yoshida and M. Spreafico"
hep-th/9605045,1996,New equations for vacuum correlators in gauge theories,"D.V.Antonov (ITEP, Moscow)"
hep-th/9604183,1996,Grand Unified Theories From Superstrings,Gerald B. Cleaver
hep-th/9612252,1996,"Completely Integrable Equation for the Quantum Correlation Function of Nonlinear Schr\""odinger Eqaution","T. Kojima, V. Korepin and N. Slavnov"
hep-th/9603171,1996,"Universal scheme of minimal reduction of usual and dual N=1,D=10 supergravity to the Minkowsky space",K.N.Zyablyuk
hep-th/9607047,1996,Collective Variables of Fermions and Bosonization,B. Sakita (CCNY)
hep-th/9605144,1996,Isomonodromic Quantization of Dimensionally Reduced Gravity,"D. Korotkin, H. Nicolai"
hep-th/9607041,1996,A Note on Orientifolds and F-theory,Atish Dabholkar and Jaemo Park
hep-th/9610123,1996,Factored coset approach to bosonization in the context of topological backgrounds and massive fermions,"M.V. Manias, C.M. Naon and M.L. Trobo"
hep-th/9602145,1996,K-Models and Type IIB Superstring Backgrounds,Alok Kumar and Gautam Sengupta
hep-th/9606156,1996,A Renormalisation Group Analysis of 2d Freely Decaying Magnetohydrodynamic Turbulence,Ph. Brax (DAMTP-University of Cambridge-UK)
hep-th/9612118,1996,Global Anomalies in the Batalin Vilkovisky Quantization,Ricardo Amorim and Nelson R. F. Braga
hep-th/9611186,1996,A Non-perturbative Description of the Gimon-Polchinski Orientifold,Ashoke Sen
hep-th/9609227,1996,A Model for Classical Space-time Co-ordinates,D.B. Fairlie and R. Zhdanov
hep-th/9612054,1996,Multidimensional Gravity with Einstein Internal Spaces,V.D. Ivashchuk and V.N. Melnikov
hep-th/9611087,1996,Non-Central Potentials and Spherical Harmonics Using Supersymmetry and Shape Invariance,"Ranabir Dutt, Asim Gangopadhyaya and Uday P. Sukhatme"
