author1,author2,first_year,weight
C. S. Chu,E. Sezgin,1997,3
C. S. Chu,L. Bonora,1997,3
C. S. Chu,M. Rinaldi,1997,2
C. S. Chu,P. C. West,1998,1
C. S. Chu,P. S. Howe,1998,2
C. S. Fischer,H. Reinhardt,2003,1
C. S. Fischer,L. Von Smekal,2003,1
C. S. Fischer,R. Alkofer,2003,1
C. S. Lam,C. Vafa,2002,1
C. S. Lam,D. Zanon,2002,1
C. S. Lam,Kenneth Johnson,1995,1
C. S. Lam,M. T. Grisaru,2002,1
C. S. Lam,Peter E. Haagensen,1995,1
C. S. Lam,R. Dijkgraaf,2002,1
C. S. Lam,Terry Gannon,1992,1
C. S. Lam,Y. J. Feng,1994,1
C. S. Lim,H. Hatanaka,1998,1
C. S. Lim,T. Inami,1998,1
C. S. Lim,T. Kobayashi,1994,1
C. S. Rhodes,C. Van De Bruck,2002,3
C. S. Rhodes,P. Brax,2002,2
C. S. Rhodes,Ph. Brax,2002,1
C. S. Xiong,L. Bonora,1992,11
C. S. Xiong,Q. P. Liu,1994,1
C. Saclioglu,S. Nergiz,1997,1
C. Saclioglu,U. Gursoy,2001,1
C. Schmidhuber,I.~R. Klebanov,1995,1
C. Schmidhuber,J. L. F. Barbon,1995,1
C. Schmidhuber,K. Demeterfi,1995,1
C. Schubert,D. Fliegner,1994,3
C. Schubert,D. G. C. Mckeon,1998,2
C. Schubert,E. Sokatchev,1998,6
C. Schubert,M. G. Schmidt,1993,4
C. Schubert,P. C. West,1998,4
C. Schubert,P. Haberl,1994,3
C. Schubert,P. S. Howe,1998,4
C. Schulz-Mirbach,C. Syros,1996,1
C. Schwartz,M. B. Halpern,1997,3
C. Schweigert,G. Felder,1999,2
C. Schweigert,I. Runkel,2001,2
C. Schweigert,J. Frohlich,1999,2
C. Schweigert,J. Fuchs,1993,28
C. Schweigert,J. Walcher,1999,5
C. Schweigert,L. Birke,1999,1
C. Schweigert,L. Borisov,1997,1
C. Schweigert,L. R. Huiszoon,2000,1
C. Schweigert,M. B. Halpern,1997,1
C. Schweigert,M. Douglas,2000,1
C. Schweigert,M. G. Schmidt,1994,1
C. Schweigert,P. Kaste,2000,1
C. Schweigert,R. Minasian,1997,1
C. Schweigert,S. J. Fuchs,1994,1
C. Schweigert,S. Theisen,1997,1
C. Schweigert,U. Ray,1996,1
C. Schweigert,W. Lerche,1997,3
C. Schwiebert,P. P. Kulish,1992,1
C. Schwiebert,R. Sasaki,1992,1
C. Scrucca,F. Hussain,1998,1
C. Scrucca,M. Bertolini,1998,1
C. Scrucca,P. Fre,1998,1
C. Scrucca,R. Iengo,1998,1
C. Seijas,J. Mas,2002,1
C. Seijas,M. Perez-Victoria,2002,1
C. Sigaud,F. J. Vanhecke,1996,2
C. Sigaud,J. A. Mignaco,1996,2
C. Skordis,F. Ravndal,2001,1
C. Sochichiu,E. E. Donets,2000,1
C. Sochichiu,M. Tsulaia,2000,1
C. Sochichiu,S. A. Frolov,1992,3
C. Sonnenschein,O. Aharony,1996,1
C. Sonnenschein,S. Theisen,1996,1
C. Sonnenschein,S. Yankielowicz,1996,1
C. Sourdis,I. Bakas,2002,1
C. Stern,E. Werner,1995,1
C. Stern,T. Heinzl,1995,1
C. Stornaiolo,G. Bimonte,2003,1
C. Stornaiolo,G. Esposito,2003,1
C. Stornaiolo,G. Marmo,2003,1
C. T. Hill,D.-U. Jungnickel,1993,1
C. T. Hill,W. A. Bardeen,1993,1
C. Teitelboim,M. Henneaux,1996,3
C. Teitelboim,S. Deser,1996,3
C. Timirgaziu,E. Dudas,2002,1
C. Timirgaziu,J. Mourad,2002,1
C. Ungarelli,G. Veneziano,1997,2
C. Ungarelli,K. A. Meissner,1997,1
C. Ungarelli,K. Meissner,1997,1
C. Ungarelli,M. Gasperini,1997,2
C. Ungarelli,M. Maggiore,1997,1
C. V. Johnson,N. R. Constable,2000,1
C. V. Johnson,R. C. Myers,2000,1
C. V. Johnson,S. Dalley,1992,1
C. V. Johnson,T. R. Morris,1992,1
C. Vafa,D. A. Lowe,1996,1
C. Vafa,D. Nemeschansky,1998,1
C. Vafa,D. R. Morrison,1996,1
C. Vafa,D. Zanon,2002,1
C. Vafa,E. Witten,1996,3
C. Vafa,F. A. Cachazo,2000,1
C. Vafa,F. Cachazo,2001,3
C. Vafa,H. Ooguri,1993,2
C. Vafa,J. A. Harvey,1995,1
C. Vafa,J. A. Minahan,1998,1
C. Vafa,J. C. Breckenridge,1996,2
C. Vafa,J. Maldacena,2000,1
C. Vafa,K. Intriligator,1996,3
C. Vafa,M. Atiyah,2000,1
C. Vafa,M. Bershadsky,1993,7
C. Vafa,M. R. Douglas,1996,1
C. Vafa,M. T. Grisaru,2002,1
C. Vafa,N. Berkovits,1999,1
C. Vafa,N. C. Leung,1997,1
C. Vafa,N. Nekrasov,1998,1
C. Vafa,N. P. Warner,1998,1
C. Vafa,N. Warner,1996,1
C. Vafa,P. H. Frampton,1999,1
C. Vafa,P. Mayr,1995,4
C. Vafa,R. C. Myers,1996,2
C. Vafa,R. Dijkgraaf,2002,1
C. Vafa,R. Gopakumar,1997,1
C. Vafa,S. Cecotti,1992,5
C. Vafa,S. Ferrara,1995,1
C. Vafa,S. Gukov,1999,1
C. Vafa,S. Kachru,1995,2
C. Vafa,S. Katz,1996,4
C. Vafa,S. L. Shatashvili,1994,1
C. Vafa,S. Mukhi,1993,1
C. Vafa,S. Sethi,1996,1
C. Vafa,S. Sinha,2000,1
C. Vafa,T. Pantev,1996,1
C. Vafa,T. R. Taylor,1999,1
C. Vafa,V. Sadov,1995,5
C. Vafa,W. Lerche,1995,2
C. Valenzuela,M. Loewe,1999,1
C. Van De Bruck,M. Dorca,2000,4
C. Van De Bruck,M. Parry,2000,1
C. Van De Bruck,P. Brax,2001,3
C. Van De Bruck,Ph. Brax,2002,1
C. Van De Bruck,R. H. Brandenberger,2000,1
C. Von Reichenbach,D. C. Cabra,1998,1
C. Von Reichenbach,P. Pujol,1998,1
C. Wetterich,F. Freire,1995,2
C. Wetterich,G. V. Gersdorff,2000,1
C. Wetterich,J. Adams,1995,1
C. Wetterich,J. Berges,1995,3
C. Wetterich,L. Rosa,2000,1
C. Wetterich,M. Reuter,1994,4
C. Wetterich,N. Tetradis,1994,3
C. Wetterich,O. Lauscher,2000,1
C. Wetterich,P. Vitale,2000,1
C. Wetterich,S. Bornholdt,1994,2
C. Wetterich,T. Papenbrock,1994,1
C. Wieczerkowski,Giovanni Felder,1993,1
C. Wieczerkowski,M. Crivelli,1993,1
C. Wieczerkowski,Y. Xylander,1994,1
C. Wiesendanger,I. Sachs,1996,1
C. Wiesendanger,L. Oraifeartaigh,1996,1
C. Wilke,G. Wunner,1996,1
C. Wotzasek,D. Bazeia,2001,3
C. Wotzasek,E. M. C. De Abreu,1997,1
C. Wotzasek,J. Barcelos-Neto,1999,1
C. Wotzasek,J. R. Nascimento,2002,1
C. Wotzasek,J. R. S. Nascimento,2001,4
C. Wotzasek,L. Losano,2002,1
C. Wotzasek,M. A. Anacleto,2001,1
C. Wotzasek,N. R. F. Braga,1995,1
C. Wotzasek,R. Amorim,1995,2
C. Wotzasek,R. Banerjee,1997,4
C. Wotzasek,R. F. Ribeiro,2001,5
C. Wotzasek,R. Menezes,2002,3
C. Wotzasek.,E. M. C. De Abreu,1995,1
C. Zachos,S. Vokos,1993,1
C. Zachos,T. Curtright,1992,3
C.- W. H. Lee,S. G. Rajeev,1997,1
C.-G. Shi,J. Yamashita,2003,1
C.-G. Shi,M. Hirayama,2003,1
C.-L. Ho,D. Wesolowski,1993,1
C.-L. Ho,Y. Hosotani,1993,1
C.-M. Viallet,G. Falqui,1992,1
C.-W. H. Lee,S. G. Rajeev,1997,6
Caio M. M. Polito,Daniel H. T. Franco,2002,1
Calin Ciocarlie,Iosif Bena,2002,1
Calin Ciocarlie,Iouri Chepelev,2003,1
Calin Ciocarlie,Jongwon Park,2001,1
Calin Ciocarlie,Peter Lee,2001,1
Caltech Ph. D. Thesis,Christof Schmidhuber,1993,1
Camillo Imbimbo,Carlo Becchi,1998,1
Camillo Imbimbo,Carlo M. Becchi,1995,1
Camillo Imbimbo,Debashis Ghoshal,1994,1
Camillo Imbimbo,Stefano Giusto,1998,1
Camillo Imbimbo,Sunil Mukhi,1994,3
Cardoso De Melo,M. C. Nemes,1993,1
Cardoso De Melo,Saulo C. S. Silva,1993,1
Caren Marzban,R. Kantowski,1992,1
Carl E. Carlson,Carmen Molina--Paris,1996,1
Carl E. Carlson,Christopher D. Carone,2002,1
Carl E. Carlson,Juan Perez--Mercader,1996,1
Carl E. Carlson,Matt Visser,1996,1
Carl E. Carlson,Nahum Zobin,2002,1
Carl E. Dolby,Stephen F. Gull,2001,2
Carl Herrmann,Gianguido Dallagata,2001,1
Carl Herrmann,Holger Guenther,1999,2
Carl Herrmann,Jan Louis,1999,3
Carl Herrmann,Klaus Behrndt,2000,1
Carl Herrmann,Marco Zagermann,2001,1
Carl Herrmann,Maximilian Hasler,1997,1
Carl Herrmann,Richard Grimm,1997,2
Carl Herrmann,Robert Boehm,1999,1
Carl Herrmann,Steven Thomas,2000,1
Carl M. Bender,Dorje C. Brody,2003,1
Carl M. Bender,Gerald V. Dunne,1995,1
Carl M. Bender,H. F. Jones,2000,2
Carl M. Bender,Hugh F. Jones,2003,1
Carl M. Bender,Joshua Feinberg,1994,1
Carl M. Bender,Kimball A. Milton,1993,6
Carl M. Bender,Luis M. A. Bettencourt,1996,2
Carl M. Bender,Mehmet Simsek,2001,1
Carl M. Bender,Peter Meisinger,2001,1
Carl M. Bender,Peter N. Meisinger,2000,2
Carl M. Bender,Qinghai Wang,2002,1
Carl M. Bender,Stefan Boettcher,1993,5
Carl M. Bender,Van M. Savage,1999,1
Carla Biggio,Fabio Zwirner,2002,1
Carla Biggio,Ferruccio Feruglio,2002,2
Carlo A. Trugenberger,Guillermo R. Zemba,1995,2
Carlo A. Trugenberger,M. Cristina Diamantini,1998,1
Carlo Angelantonj,Gianfranco Pradisi,1996,1
Carlo Angelantonj,Massimo Bianchi,1996,1
Carlo Angelantonj,Matthias R. Gaberdiel,2000,1
Carlo Angelantonj,Ralph Blumenhagen,1999,2
Carlo Angelantonj,Yassen Stanev,1996,1
Carlo Becchi,Renzo Collina,1999,1
Carlo Becchi,Stefano Giusto,1998,1
Carlo Rovelli,Lee Smolin,1992,3
Carlo Trugenberger,Fernando Quevedo,1996,2
Carlo Ungarelli,Marco Cavaglia,1999,1
Carlos A. Garcia Canal,Horacio E Camblong,2001,1
Carlos A. Garcia Canal,Horacio E. Camblong,2000,3
Carlos A. Garcia Canal,Huner Fanchiotti,2000,4
Carlos A. Garcia Canal,Luis N. Epele,2000,4
Carlos A. P. Galvao,Juan A. Mignaco,2000,1
Carlos A. R. Herdeiro,Lorenzo Cornalba,2001,1
Carlos A. R. Herdeiro,Miguel S. Costa,2001,1
Carlos A. S. Almeida,Marcelo Gleiser,2002,1
Carlos Barcelo,Carlos F. Sopuerta,2002,1
Carlos Barcelo,Fermin Viniegra,2002,1
Carlos Barcelo,Matt Visser,2000,4
Carlos Barcelo,Roy Maartens,2002,1
Carlos Barcelo,Stefano Liberati,2001,1
Carlos Castro,Jerzy Plebanski,1997,1
Carlos Castro,Jorge Mahecha,2000,3
Carlos Castro,M. S. El Naschie,2000,1
Carlos Contreras,Lautaro Vergara,1996,1
Carlos F. Sopuerta,Cristiano Germani,2002,2
Carlos F. Sopuerta,Fermin Viniegra,2002,1
Carlos F. Sopuerta,Roy Maartens,2002,1
Carlos Farina,Silvio J. Rabello,1994,1
Carlos Gorrichategui,Carlos R. Ordonez,2002,1
Carlos Gorrichategui,Ernesto Hernadez,2002,1
Carlos Gorrichategui,Gino N. J. Ananos,2002,1
Carlos Gorrichategui,Horacio E. Camblong,2002,1
Carlos Herdeiro,Gary W. Gibbons,1999,1
Carlos Herdeiro,Keshav Dasgupta,2002,1
Carlos Herdeiro,Laura Andrianopoli,1999,1
Carlos Herdeiro,Martijn Derix,1999,1
Carlos Herdeiro,Renata Kallosh,2001,2
Carlos Herdeiro,Shinji Hirano,2001,2
Carlos Leiva,Mikhail S. Plyushchay,2003,2
Carlos Lozano,J. M. F. Labastida,1997,6
Carlos Lozano,Marcos Marino,1999,1
Carlos M. Naon,Kang Li,2000,2
Carlos M. Naon,Mariano J. Salvay,2002,1
Carlos Munoz,Hang Bae Kim,1997,1
Carlos Munoz,Kiwoon Choi,1997,1
Carlos Naon,Kang Li,1997,3
Carlos Naon,Mariano Salvay,2001,1
Carlos Naon,Victoria Fernandez,1999,1
Carlos Naon,Wen-Jun Chen,2001,1
Carlos Nunez,Fabio Zyserman,2001,1
Carlos Nunez,I. Y. Park,2001,1
Carlos Nunez,Jose D. Edelstein,1996,3
Carlos Nunez,Jose Edelstein,2001,1
Carlos Nunez,Juan M. Maldacena,2000,1
Carlos Nunez,Juan Maldacena,2000,1
Carlos Nunez,Justin R. David,2001,1
Carlos Nunez,Kasper Olsen,2000,2
Carlos Nunez,Luis Anchordoqui,2000,2
Carlos Nunez,Marta Trobo,2001,1
Carlos Nunez,Martin Schvellinger,2001,3
Carlos Nunez,Ricardo Schiappa,2000,1
Carlos Nunez,Santiago Perez Bergliaffa,2001,1
Carlos Nunez,Sean A. Hartnoll,2002,1
Carlos Nunez,Shiraz Minwalla,2001,1
Carlos Nunez,Tuan A. Tran,2001,1
Carlos Nunez,Umut Gursoy,2002,1
Carlos Nu~Nez,Fidel A. Schaposnik,1995,2
Carlos Nu~Nez,Fidel Schaposnik,1993,1
Carlos Nu~Nez,Jose D. Edelstein,1995,3
Carlos Nu~Nez,Jose Edelstein,1993,1
Carlos Pinheiro,Cintia G. Pinheiro,2000,1
Carlos Pinheiro,F. C. Khanna,2000,8
Carlos Pinheiro,Gilmar S. Dias,1996,3
Carlos Pinheiro,J. A. Helayel-Neto,1996,3
Carlos Pinheiro,Robert Riche,2000,1
Carlos Pinheiro,Sortelano Araujo Diniz,2000,1
Carlos R. Ordonez,Ernesto Hernadez,2002,1
Carlos R. Ordonez,Gino N. J. Ananos,2002,2
Carlos R. Ordonez,Horacio E. Camblong,2000,7
Carlos R. Ordonez,Karyn M. Apfeldorf,2000,1
Carlos Tello,Luciano Barosi,2003,1
Carlos Tello Echevarria,Nathan Berkovits,1999,1
Carmen Molina--Paris,Juan Perez--Mercader,1996,1
Carmen Molina--Paris,Matt Visser,1996,1
Carmen Molina-Paris,David Hochberg,1998,2
Carmen Molina-Paris,Diego D. Dalvit,2000,1
Carmen Molina-Paris,Francisco D. Mazzitelli,2000,1
Carmen Molina-Paris,Juan Perez-Mercader,1998,2
Carmen Molina-Paris,Matt Visser,1997,3
Carmen Nunez,Claudio A. Scrucca,1997,3
Carmen Nunez,E. Andres,1994,1
Carmen Nunez,Faheem Hussain,1997,3
Carmen Nunez,G. Aldazabal,1994,1
Carmen Nunez,Gaston Giribet,2000,2
Carmen Nunez,I. Allekotte,1994,1
Carmen Nunez,Pablo Minces,1998,1
Carmen Nunez,Roberto Iengo,1997,3
Carmen Nu~Nez,Claudio A. Scrucca,1997,1
Carmen Nu~Nez,Faheem Hussain,1997,2
Carmen Nu~Nez,Gaston Giribet,1999,1
Carmen Nu~Nez,Roberto Iengo,1997,2
Carmen Nu~Nez.,Oscar Jofre,1995,1
Caroline Santos,Roberto Emparan,2000,1
Caroline Santos,Ruth Gregory,2000,2
Carsten Patzold,Juergen Baacke,1996,2
Carsten Patzold,Katrin Heitmann,1996,2
Carsten Van De Bruck,Philippe Brax,2003,1
Carsten Van De Bruck,Ruth Durrer,2001,1
Carsten Van De Bruck,Timon Boehm,2001,1
Cecilia Albertsson,Maxim Zabzine,2001,3
Cecilia Albertsson,Rikard Von Unge,2001,1
Cecilia Albertsson,Ulf Lindstrom,2001,4
Cecilia B. M. H. Chirenti,Elcio Abdalla,2003,1
Cecilia Clementi,Giulio Pettini,1997,1
Cecilia Clementi,Lando Caiani,1997,1
Cecilia Clementi,Lapo Casetti,1997,1
Cecilia Clementi,Marco Pettini,1997,1
Cecilia Clementi,Raoul Gatto,1997,1
Cedric Deffayet,David Langlois,1999,3
Cedric Deffayet,Gia Dvali,2001,2
Cedric Deffayet,Gregory Gabadadze,2001,2
Cedric Deffayet,Pierre Binetruy,1999,3
Cedric Deffayet,Ulrich Ellwanger,1999,1
Cedric Leygnac,Dmitri Galtsov,2002,1
Cedric Leygnac,Gerard Clement,2002,1
Cedric R. Leao,Victor O. Rivelles,2001,1
Celeghini,G. Vitiello,1993,1
Celeghini,M. Rasetti,1993,1
Celeghini,S. De Martino,1993,1
Celeghini,S. De Siena,1993,1
Celine Laroche,Laurent Baulieu,1998,3
Celine Laroche,Nikita Nekrasov,1999,2
Celso C. Nishi,S. De Leo,2001,1
Cemsinan Deliduman,Itzhak Bars,1997,3
Cenalo Vaz,Louis Witten,1993,2
Cenalo Vaz,Rui Neves,2002,5
Cesar D. Fosco,Francisco D. Mazzitelli,2000,1
Cesar Gomez,Enrique Alvarez,1998,8
Cesar Gomez,German Sierra,1992,1
Cesar Gomez,Henri Ruegg,1994,1
Cesar Gomez,Juan Jose Manjarin,2001,2
Cesar Gomez,Lorenzo Hernandez,2001,1
Cesar Gomez,Pedro J. Silva,1999,3
Cesar Gomez,Pedro Resco,2001,2
Cesar Gomez,Pedro Silva,2000,1
Cesar Gomez,Philippe Zaugg,1994,1
Cesar Gomez,Rafael Hernandez,1995,3
Cesar Gomez,Soo-Jong Rey,2002,1
Cesar Gomez,Sumit R. Das,2002,2
Cesar Mora,Tonatiuh Matos,1996,1
Cesare Reina,Davide Fabbri,1999,1
Cesare Reina,Leonardo Gualtieri,1999,1
Cesare Reina,Pietro Fre,1999,1
Cesare Reina ),Davide Franco,1993,1
Cezary Gonera,Pawel Maslanka,1998,2
Cezary Gonera,Piotr Kosinski,1999,1
Cezary Gonera,Tomasz Brzezinski,1998,2
Ch. Devchand,V. Ogievetsky,1992,10
Ch. Kopper,V. F. Mueller,1999,1
Ch. Mathys,D. Wyler,2001,1
Ch. Mathys,J. Diemand,2001,1
Chad Middleton,George Siopsis,2002,1
Chae Young Oh,Namil Park,2002,1
Chae Young Oh,Yoonbai Kim,2002,1
Chaiho Rim,Changrim Ahn,1998,9
Chaiho Rim,Chanju Kim,1999,7
Chaiho Rim,D. S. Soh,1993,2
Chaiho Rim,Giovanni Amelino-Camelia,1996,1
Chaiho Rim,Jae Hyung Yee,2002,1
Chaiho Rim,K. H. Cho,1993,1
Chaiho Rim,Kyung-Hyun Cho,1993,2
Chaiho Rim,Kyungsun Moon,2001,1
Chaiho Rim,M. Stanishkov,2002,1
Chaiho Rim,Marian Stanishkov,2002,1
Chaiho Rim,N. W. Park,1994,1
Chaiho Rim,P. Baseilhac,2000,2
Chaiho Rim,Phillial Oh,1996,4
Chaiho Rim,S. U. Park,1993,1
Chaiho Rim,Sung-Soo Kim,1997,1
Chaiho Rim,Taejun Lee,2003,1
Chaiho Rim,V. A. Fateev,1999,2
Chaiho Rim,Yoonbai Kim,1997,1
Chan Hong-Mo,J. Faridani,1993,4
Chan Hong-Mo,Jacqueline Faridani,1996,1
Chan Hong-Mo,Jakov Pfaudler,1996,1
Chan Hong-Mo,Tsou Sheung Tsun,1993,5
Chandrashekar Devchand,Dmitri V. Alekseevsky,2001,2
Chandrashekar Devchand,Jean Nuyts,1998,4
Chandrashekar Devchand,Olaf Lechtenfeld,1997,3
Chandrashekar Devchand,Vicente Cortes,2001,2
Chang S. Chan,Herman Verlinde,2000,2
Chang S. Chan,Morten Krogh,2000,1
Chang S. Chan,Ori J. Ganor,2000,1
Chang S. Chan,Percy L. Paul,2000,1
Chang Soo Park,D. K. Park,1996,3
Chang Soo Park,Eui-Soon Yim,1996,1
Chang Soo Park,Hungsoo Kim,1998,1
Chang Soo Park,Jae Kwan Kim,1998,1
Chang Soo Park,Jae-Rok Kahng,1996,1
Chang Soo Park,Myung Geun Jeong,1998,1
Chang Soo Park,Sahng-Kyoon Yoo,1996,2
Chang Soo Park,Soo-Young Lee,1996,2
Chang-Guang Shi,Minoru Hirayama,2001,1
Chang-Ho Kim,Kee Yong Kim,1994,1
Chang-Ho Kim,Yongduk Kim,1994,1
Chang-Ho Kim,Young-Jai Park,1994,3
Chang-Pu Sun,Li Hua Yu,1993,1
Chang-Pu Sun,Mo-Lin Ge,1992,2
Chang-Pu Sun,Wei Li,1992,1
Chang-Yeong Lee,Dae Sung Hwang,1995,2
Chang-Yeong Lee,Dahl Park,1997,3
Chang-Yeong Lee,Dong Won Lee,1997,2
Chang-Yeong Lee,Eunsang Kim,1999,2
Chang-Yeong Lee,Hoil Kim,1999,5
Chang-Yeong Lee,Hyun Seok Yang,1999,1
Chang-Yeong Lee,Nakwoo Kim,1999,1
Chang-Yeong Lee,Sangmin Lee,1999,1
Chang-Yeong Lee,Seungjoon Hyun,1999,1
Chang-Yeong Lee,Won Tae Kim,1998,1
Chang-Yeong Lee,Youngjai Kiem,1997,4
Chang-Yeong Lee,Yuval Neeman,1995,2
Changhai Lu,Gerald Dunne,1996,1
Changhai Lu,Kimyeong Lee,1996,3
Changhui Li,Haogang Ding,2001,1
Changhui Li,Jian Dai,2001,1
Changhui Li,Xingchang Song,2001,1
Changhyun Ahn,E. Ivanov,1995,2
Changhyun Ahn,Hoil Kim,1998,3
Changhyun Ahn,Hyun Seok Yang,1998,2
Changhyun Ahn,Jinsub Paeng,2000,1
Changhyun Ahn,Kyungho Oh,1997,9
Changhyun Ahn,Kyungsung Woo,2000,3
Changhyun Ahn,Radu Tatar,1997,9
Changhyun Ahn,S. Krivonos,1995,1
Changhyun Ahn,Sang-Jin Sin,2001,1
Changhyun Ahn,Soo-Jong Rey,1999,2
Changhyun Ahn,Soonkeon Nam,1995,6
Changhyun Ahn,Taichi Itoh,2001,3
Changhyun Ahn,Yutaka Ookouchi,2003,1
Changrim Ahn,Chanju Kim,1999,7
Changrim Ahn,Hongsu Kim,1997,1
Changrim Ahn,Jae-Sok Oh,1997,1
Changrim Ahn,Kazuyasu Shigemoto,1993,1
Changrim Ahn,Kong-Ju-Bock Lee,1994,2
Changrim Ahn,Leung Chim,2000,2
Changrim Ahn,M. Stanishkov,2002,1
Changrim Ahn,Marian Stanishkov,2002,1
Changrim Ahn,Minoru Horibe,1993,1
Changrim Ahn,P. Baseilhac,2000,2
Changrim Ahn,Paul A. Pearce,2000,2
Changrim Ahn,Rafael I. Nepomechie,2000,3
Changrim Ahn,Soonkeon Nam,1994,2
Changrim Ahn,V. A. Fateev,1999,2
Changrim Ahn,Wai Ming Koo,1996,1
Changzheng Qu,Liu Zhao,1997,1
Chanju Kim,Chong Oh Lee,2003,1
Chanju Kim,Choonkyu Lee,1993,3
Chanju Kim,Dimitra Karabali,1997,2
Chanju Kim,Hang Bae Kim,2002,3
Chanju Kim,Hyunsoo Min,1993,1
Chanju Kim,Jerome P. Gauntlett,2000,1
Chanju Kim,Kimyeong Lee,2000,3
Chanju Kim,M. Stanishkov,2002,1
Chanju Kim,O-Kab Kwon,2001,3
Chanju Kim,P. Baseilhac,2000,2
Chanju Kim,Piljin Yi,2000,2
Chanju Kim,Pyungwon Ko,1993,1
Chanju Kim,Sang-Heon Yi,2002,1
Chanju Kim,Soo-Jong Rey,1999,1
Chanju Kim,V. A. Fateev,1999,2
Chanju Kim,V. P. Nair,1996,3
Chanju Kim,Yoonbai Kim,1994,7
Chanju Kim,Youngjai Kiem,2001,1
Chanyong Park,Chul H. Lee,1999,1
Chanyong Park,Jae-Weon Lee,1999,1
Chanyong Park,Ki Boum Eom,2002,1
Chanyong Park,Kyung-Seok Cha,2002,1
Chanyong Park,Sang Jin Sin,1999,1
Chanyong Park,Sang-Jin Sin,1997,4
Chanyong Park,Seoktae Koh,1999,1
Chanyong Park,Sung-Shig Kang,2002,1
Chanyong Park,Sunggeun Lee,1999,1
Chao-Shang Huang,Jing Jiang,2001,1
Chao-Shang Huang,Tianjun Li,2001,1
Chao-Shang Huang,Wei Liao,2001,1
Chaouki Boulahouache,George Thompson,1998,1
Charles A. Nelson,Sicong Jing,1998,3
Charles B. Thorn,Joel S. Rozowsky,1999,3
Charles B. Thorn,Klaus Bering,1999,1
Charles B. Thorn,Korkut Bardakci,2001,3
Charles B. Thorn,M. B. Halpern,2001,1
Charles B. Thorn,Oren Bergman,1995,3
Charles B. Thorn,Skuli Gudmundsson,2002,2
Charles B. Thorn,Steven L. Carbon,1994,1
Charles B. Thorn,Tuan A. Tran,2002,1
Charles D. Lane,Jeffrey A. Harvey,2001,1
Charles D. Lane,Sean M. Carroll,2001,1
Charles D. Lane,Takemi Okamoto,2001,1
Charles D. Lane,V. Alan Kostelecky,2001,1
Charles F. Doran,Michael Faux,2001,3
Charles M. Sommerfield,Hisakazu Minakata,2000,1
Charles M. Sommerfield,Ramesh Abhiraman,1995,1
Charles Nash,Denjoe O Connor,1992,4
Charles Nash,Denjoe Oconnor,1995,1
Charles P. Boyer,Krzysztof Galicki,1998,1
Charlotte F. Kristjansen,Jan Ambjorn,1993,1
Chen Ying,He Bing,1999,1
Chen Ying,Lin He,1999,1
Chen Ying,Wu Ji-Min,1999,1
Chengqian Gong,Sen-Ben Liao,1994,1
Cheol Ryou,Haru-Tada Sato,2001,1
Cheol Ryou,Jaemo Park,2002,1
Cheol Ryou,Phillial Oh,2001,2
Cheol Ryou,Taichi Itoh,2001,2
Cheol Ryou,Yeonjung Kim,2001,1
Cheol Ryou,Yoonbai Kim,2002,1
Cheol Ryou,Youngjai Kiem,2001,2
Chethan N. Gowdigere,Nicholas P. Warner,2002,1
Chi-Keung Chow,O. W. Greenberg,2000,1
Chi-Yong Lin,E. R. Takano Natti,1998,1
Chi-Yong Lin,Elcio Abdalla,2000,1
Chi-Yong Lin,Michael Strickland,2000,1
Chi-Yong Lin,P. L. Natti,1998,1
Chi-Yong Lin,Sen-Ben Liao,2000,1
Chiang-Mei Chen,Chuan-Tsung Chan,2001,2
Chiang-Mei Chen,Dmitri V. Galtsov,1999,7
Chiang-Mei Chen,Feng-Li Lin,2001,2
Chiang-Mei Chen,Hyun Seok Yang,2001,2
Chiang-Mei Chen,Ishwaree P. Neupane,2003,1
Chiang-Mei Chen,John E. Wang,2003,1
Chiang-Mei Chen,Kei-Ichi Maeda,1999,1
Chiang-Mei Chen,M. K. Mak,1999,8
Chiang-Mei Chen,Michael Gutperle,2002,1
Chiang-Mei Chen,Paul M. Saffin,2001,1
Chiang-Mei Chen,Pei-Ming Ho,2003,1
Chiang-Mei Chen,Sergei A. Sharakin,1999,5
Chiang-Mei Chen,T. Harko,1999,8
Chiang-Mei Chen,W. F. Kao,2001,4
Chiara Nappi,Olaf Lechtenfeld,1992,1
Chiara Pagani,Leonardo Castellani,2001,1
Chiara R. Nappi,Edward Witten,1992,2
Chiara R. Nappi,Louise Dolan,1998,6
Chiara R. Nappi,Maans Henningson,1993,1
Chie Ohzeki,Masanobu Nojiri,1996,1
Chie Ohzeki,Motowo Yamanobe,1996,1
Chie Ohzeki,Tadashi Miyazaki,1996,1
Chie Ohzeki,Takashi Matsunaga,1996,1
Chien-Hao Liu,Orlando Alvarez,1995,1
Chien-Hao Liu,Volker Braun,1998,1
Chien-Wen Hwang,Guey-Lin Lin,1999,1
Chien-Wen Hwang,Jie-Jun Tseng,1999,1
Chien-Wen Hwang,Kin-Wang Ng,1999,1
Chien-Wen Hwang,Tzuu-Kang Chyi,1999,1
Chien-Wen Hwang,W. F. Kao,1999,1
Chigak Itoi,Masako Asano,1994,2
Chigak Itoi,Norisuke Sakai,1993,4
Chigak Itoi,Saburo Higuchi,1993,4
Chigak Itoi,Shin-Ichi Kojima,1994,2
Chigak Itoi,Shinsuke Nishigaki,1993,2
