paper_id,author,year,affiliation
hep-th/0109033,Stefano Liberati,2001,U Maryland
hep-th/0101131,Finn Ravndal,2001,
hep-th/0101131,Jan B. Thomassen,2001,
hep-th/0108131,D. Bailin,2001,U. of Sussex
hep-th/0108131,G. V. Kraniotis,2001,U. of Sussex
hep-th/0108131,A. Love,2001,"Royal Holloway, U. of London"
hep-th/0103196,Olaf Lechtenfeld,2001,
hep-th/0103196,Alexander D. Popov,2001,
hep-th/0103196,Bernd Spendig,2001,
hep-th/0112102,L. Cantini,2001,
hep-th/0112102,P. Menotti,2001,
hep-th/0112102,D. Seminara,2001,
hep-th/0105246,Yoji Michishita,2001,
hep-th/0104015,G W Gibbons,2001,
hep-th/0101074,Fabio Riccioni,2001,
hep-th/0112259,Huan-Xiong Yang,2001,
hep-th/0106135,Larisa Jonke,2001,
hep-th/0106135,Stjepan Meljanac,2001,Rudjer Boskovic Institute
hep-th/0105154,Bin Chen,2001,
hep-th/0105154,Feng-Li Lin,2001,
hep-th/0112044,R. R. Metsaev,2001,
hep-th/0105065,B. L. Cerchiai,2001,
hep-th/0105065,B. Zumino,2001,
hep-th/0104019,A. I. Nikishov,2001,Lebedev Physical Institute
hep-th/0107092,Ramzi R. Khuri,2001,
hep-th/0108068,D. K. Park,2001,
hep-th/0108068,S. Tamaryan,2001,
hep-th/0110246,A. P. Isaev,2001,
hep-th/0110246,Z. Popowicz,2001,
hep-th/0110246,O. Santillan,2001,
hep-th/0110211,M. Botta Cantcheff,2001,CBPF
hep-th/0105311,Koji Hashimoto,2001,
hep-th/0105311,Hirosi Ooguri,2001,
hep-th/0106191,S. Nojiri,2001,
hep-th/0106191,S. D. Odintsov,2001,
hep-th/0111157,Uwe Grimm,2001,"The Open University, Milton Keynes"
hep-th/0102031,Zachary Guralnik,2001,
hep-th/0112050,Masashi Hamanaka,2001,
hep-th/0112050,Yasuyuki Imaizumi,2001,
hep-th/0112050,Nobuyoshi Ohta,2001,
hep-th/0106180,Marcus Spradlin,2001,
hep-th/0106180,Anastasia Volovich,2001,
hep-th/0111005,Liu Zhao,2001,
hep-th/0111005,Wenli He,2001,
hep-th/0110295,Qi-Shu Yan,2001,
hep-th/0110295,Dong-Sheng Du,2001,
hep-th/0104208,Y. Konishi,2001,
hep-th/0104208,M. Naka,2001,U. Tokyo
hep-th/0105117,Shinichi Nojiri,2001,
hep-th/0105117,Sergei D. Odintsov,2001,
hep-th/0105117,Sachiko Ogushi,2001,
hep-th/0107230,L. Da Rold,2001,
hep-th/0107230,C. D. Fosco,2001,
hep-th/0107230,A. P. C. Malbouisson,2001,
hep-th/0103065,J. I. Kapusta,2001,
hep-th/0103065,S. M. H. Wong,2001,
hep-th/0108092,Y. S. Myung,2001,Inje Univ
hep-th/0106278,Euy Soo Na,2001,
hep-th/0102063,J. Kluson,2001,
hep-th/0111219,M. A. Grebeniuk,2001,
hep-th/0111219,V. D. Ivashchuk,2001,
hep-th/0111219,S.-W. Kim,2001,
hep-th/0110188,C. Csaki,2001,
hep-th/0110188,J. Erlich,2001,
hep-th/0110188,V. V. Khoze,2001,
hep-th/0110188,E. Poppitz,2001,
hep-th/0110188,Y. Shadmi,2001,
hep-th/0110188,Y. Shirman,2001,
hep-th/0101004,E. G. Vorontsova,2000,
hep-th/0101004,G. S. Sharov,2000,
hep-th/0105266,C. Schweigert,2001,
hep-th/0105266,J. Fuchs,2001,
hep-th/0102028,Martin Luscher,2001,
hep-th/0105079,Akira Fujii,2001,
hep-th/0105079,Yasuyuki Imaizumi,2001,
hep-th/0105079,Nobuyoshi Ohta,2001,
hep-th/0111192,Isabella Bierenbaum,2001,
hep-th/0111192,Richard Kreckel,2001,
hep-th/0111192,Dirk Kreimer,2001,
hep-th/0111246,Glenn Barnich,2001,
hep-th/0111246,Friedemann Brandt,2001,
hep-th/0101178,Kazunari Shima,2001,
hep-th/0101178,Motomu Tsuda,2001,
hep-th/0107251,A. Konechny,2001,
hep-th/0107251,A. Schwarz,2001,
hep-th/0110099,Tadashi Takayanagi,2001,
hep-th/0110099,Tadaoki Uesugi,2001,
hep-th/0108193,Y. S. Myung,2001,Inje Univ
hep-th/0102023,Z. Chacko,2001,
hep-th/0102023,Patrick J. Fox,2001,
hep-th/0110107,J. G. Russo,2001,
hep-th/0110107,A. A. Tseytlin,2001,
hep-th/0105146,J. Ananias Neto,2001,
hep-th/0105146,C. Neves,2001,
hep-th/0105146,E. R. De Oliveira,2001,
hep-th/0105146,W. Oliveira,2001,Juiz de Fora Federal University
hep-th/0107049,T. Christodoulakis,2001,
hep-th/0107049,G. A. Diamandis,2001,
hep-th/0107049,B. C. Georgalas,2001,
hep-th/0107049,E. C. Vagenas,2001,
hep-th/0102120,Tim R. Morris,2001,
hep-th/0108073,Donam Youm,2001,
hep-th/0103206,A. Pinzul,2001,
hep-th/0103206,A. Stern,2001,
hep-th/0101096,M. Cvetic,2001,
hep-th/0101096,G. W. Gibbons,2001,
hep-th/0101096,H. Lu,2001,
hep-th/0101096,C. N. Pope,2001,
hep-th/0104089,Davoud Kamani,2001,
hep-th/0103167,Jose D. Edelstein,2001,
hep-th/0103167,Carlos Nunez,2001,
hep-th/0108129,Betti Hartmann,2001,"Oldenburg University, Germany"
hep-th/0108129,Burkhard Kleihaus,2001,"UCD, Ireland"
hep-th/0108129,Jutta Kunz,2001,"Oldenburg University, Germany"
hep-th/0102104,H. Casini,2001,
hep-th/0102104,R. Montemayor,2001,
hep-th/0102104,Luis F. Urrutia,2001,
hep-th/0105005,N. Maggiore,2001,Genoa U.
hep-th/0105005,A. Tanzini,2001,"LPTHE, Paris VI-VII"
hep-th/0106204,Takeo Inami,2001,
hep-th/0106204,Yorinori Saito,2001,
hep-th/0106204,Masayoshi Yamamoto,2001,
hep-th/0109034,Y. Brihaye,2001,
hep-th/0109034,J. Burzlaff,2001,
hep-th/0109034,V. Paturyan,2001,
hep-th/0109034,D. H. Tchrakian,2001,
hep-th/0107265,Jacek Pawelczyk,2001,
hep-th/0107265,Harold Steinacker,2001,
hep-th/0102050,Michal Demetrian,2001,
hep-th/0102050,Denis Kochan,2001,
hep-th/0104006,Yutaka Hosotani,2001,
hep-th/0104184,Kiyoshi Higashijima,2001,
hep-th/0104184,Tetsuji Kimura,2001,
hep-th/0104184,Muneto Nitta,2001,Osaka Univ.
hep-th/0103032,H. Nicolai,2001,
hep-th/0103032,H. Samtleben,2001,
hep-th/0105049,Juan Maldacena,2001,
hep-th/0105049,Horatiu Nastase,2001,
hep-th/0103115,Jaume Gomis,2001,
hep-th/0101139,Philip C. Argyres,2001,
hep-th/0101139,K. Narayan,2001,
hep-th/0103152,Igor Bandos,2001,
hep-th/0103152,Paolo Pasti,2001,
hep-th/0103152,Andrey Pokotilov,2001,
hep-th/0103152,Dmitri Sorokin,2001,
hep-th/0103152,Mario Tonin,2001,
hep-th/0109182,Pieter-Jan De Smet,2001,
hep-th/0103135,Nima Arkani-Hamed,2001,
hep-th/0103135,Andrew G. Cohen,2001,
hep-th/0103135,Howard Georgi,2001,
hep-th/0101213,Ulf Lindstrom,2001,Stockholm U
hep-th/0101213,Maxim Zabzine,2001,"Stockholm U , IHP, Paris"
hep-th/0111128,S. Frolov,2001,
hep-th/0111128,A. A. Tseytlin,2001,
hep-th/0106108,Henrique Boschi-Filho,2001,
hep-th/0106108,Nelson R. F. Braga,2001,
hep-th/0104039,G. Arcioni,2001,
hep-th/0104039,S. De Haro,2001,
hep-th/0104039,M. Oloughlin,2001,
hep-th/0112111,Valeri V. Dvoeglazov,2001,Universidad de Zacatecas
hep-th/0104164,Mohsen Alishahiha,2001,
hep-th/0110242,Matthias Blau,2001,
hep-th/0110242,Jose Figueroa-Ofarrill,2001,
hep-th/0110242,Christopher Hull,2001,
hep-th/0110242,George Papadopoulos,2001,
hep-th/0103257,Ichiro Oda,2001,
hep-th/0106166,Subir Ghosh,2001,
hep-th/0106147,B. C. Paul,2001,North Bengal University
hep-th/0106147,S. Chakraborty,2001,Jadavpur University
hep-th/0108207,Dongsu Bak,2001,
hep-th/0108207,Sang-Woo Kim,2001,
hep-th/0107189,Yasuaki Hikida,2001,
hep-th/0107189,Yuji Sugawara,2001,
hep-th/0101014,Partha Mukhopadhyay,2001,
hep-th/0101014,Ashoke Sen,2001,
hep-th/0110204,Nicolas Moeller,2001,
hep-th/0103215,Yu. A. Sitenko,2001,"Bogolyubov Institute, Kyiv"
hep-th/0103219,Johanna Erdmenger,2001,MIT
hep-th/0110237,F. R. Klinkhamer,2001,
hep-th/0110237,Y. J. Lee,2001,
hep-th/0105153,Mohsen Alishahiha,2001,
hep-th/0107198,James M. Cline,2001,
hep-th/0107198,Hassan Firouzjahi,2001,
hep-th/0110048,C. M. Hull,2001,
hep-th/0106030,Yonatan Zunger,2001,
hep-th/0111256,K.-I. Kondo,2001,
hep-th/0111256,T. Murakami,2001,
hep-th/0111256,T. Shinohara,2001,
hep-th/0111256,T. Imai,2001,Chiba Univ.
hep-th/0103106,Gianguido Dallagata,2001,
hep-th/0103106,Carl Herrmann,2001,
hep-th/0103106,Marco Zagermann,2001,
hep-th/0103208,O. V. Shaynkman,2001,
hep-th/0103208,M. A. Vasiliev,2001,
hep-th/0101067,Takao Koikawa,2001,
hep-th/0112141,Alexios P. Polychronakos,2001,
hep-th/0104147,Paul S. Aspinwall,2001,
hep-th/0104147,Albion Lawrence,2001,
hep-th/0110117,A. Coley,2001,
hep-th/0105265,Hoil Kim,2001,
hep-th/0105265,Chang-Yeong Lee,2001,
hep-th/0112180,Dominic Brecher,2001,
hep-th/0112180,Bert Janssen,2001,
hep-th/0112180,Yolanda Lozano,2001,
hep-th/0107257,Philippe Brax,2001,
hep-th/0107257,Adam Falkowski,2001,
hep-th/0107257,Zygmunt Lalak,2001,
hep-th/0106038,Neil R. Constable,2001,
hep-th/0111119,M. A. Vasiliev,2001,
hep-th/0102183,C. I. Lazaroiu,2001,
hep-th/0104236,Martin Cederwall,2001,
hep-th/0104236,Bengt E. W. Nilsson,2001,
hep-th/0104236,Dimitrios Tsimpis,2001,
hep-th/0105181,S. Deser,2001,
hep-th/0105181,A. Waldron,2001,
hep-th/0109005,M. Gunaydin,2001,
hep-th/0109005,K. Koepsell,2001,
hep-th/0109005,H. Nicolai,2001,
hep-th/0111237,M. J. Duff,2001,
hep-th/0112061,Aharon Davidson,2001,
hep-th/0112061,David Karasik,2001,
hep-th/0112061,Yoav Lederer,2001,
hep-th/0108107,P. F. Borges,2001,
hep-th/0108107,H. Boschi-Filho,2001,
hep-th/0108107,Marcelo Hott,2001,
hep-th/0106118,C. Bizdadea,2001,
hep-th/0106118,S. O. Saliu,2001,
hep-th/0103033,Ignatios Antoniadis,2001,
hep-th/0103033,Savas Dimopoulos,2001,
hep-th/0103033,Amit Giveon,2001,
hep-th/0101151,V. B. Petkova,2001,
hep-th/0101151,J.-B. Zuber,2001,
hep-th/0101063,A. Bohm,2001,
hep-th/0101063,H. Kaldass,2001,
hep-th/0101063,S. Wickramasekara,2001,
hep-th/0108167,Edi Halyo,2001,
hep-th/0103125,Toyoki Matsuyama,2001,
hep-th/0103125,Hideko Nagahiro,2001,
hep-th/0104257,Marcelo De Francia,2001,
hep-th/0104257,Klaus Kirsten,2001,
hep-th/0111054,D. H. Correa,2001,
hep-th/0111054,E. F. Moreno,2001,
hep-th/0107240,Jacques Bros,2001,
hep-th/0107240,Henri Epstein,2001,
hep-th/0105268,T. Shinohara,2001,
hep-th/0105268,T. Imai,2001,
hep-th/0105268,K.-I. Kondo,2001,
hep-th/0108231,I. L. Buchbinder,2001,
hep-th/0103251,H. Nikolic,2001,
hep-th/0111021,Yu. S. Vladimirov,2001,Moscow State University
hep-th/0102053,I. V. Kostyakov,2001,
hep-th/0102053,N. A. Gromov,2001,
hep-th/0102053,V. V. Kuratov,2001,
hep-th/0105119,Jian Dai,2001,
hep-th/0105119,Xing-Chang Song,2001,"Theory Group, Department of Physics, Peking University"
hep-th/0104266,V. A. Lensky,2001,
hep-th/0104266,V. A. Gani,2001,
hep-th/0104266,A. E. Kudryavtsev,2001,
hep-th/0105269,Ph. Brax,2001,
hep-th/0105269,A. C. Davis,2001,
hep-th/0108239,Steven S. Gubser,2001,
hep-th/0108239,Indrajit Mitra,2001,
hep-th/0109019,Atish Dabholkar,2001,
hep-th/0110025,Andrea Gregori,2001,
hep-th/0106046,Jan Pieter Van Der Schaar,2001,
hep-th/0112200,E. Gava,2001,
hep-th/0112200,K. S. Narain,2001,
hep-th/0112200,M. H. Sarmadi,2001,
hep-th/0112191,L. Hoffmann,2001,
hep-th/0112191,L. Mesref,2001,
hep-th/0112191,A. Meziane,2001,
hep-th/0112191,W. Ruhl,2001,
hep-th/0111129,Davide Gaiotto,2001,
hep-th/0111129,Leonardo Rastelli,2001,
hep-th/0111129,Ashoke Sen,2001,
hep-th/0111129,Barton Zwiebach,2001,
hep-th/0101166,Muneto Nitta,2001,Tokyo Inst. Tech.
hep-th/0112013,Hideaki Kudoh,2001,
hep-th/0112013,Takahiro Tanaka,2001,
hep-th/0111095,Changhui Li,2001,
hep-th/0111095,Haogang Ding,2001,
hep-th/0111095,Jian Dai,2001,
hep-th/0111095,Xingchang Song,2001,
hep-th/0103192,Yusuke Kimura,2001,
hep-th/0104245,C. Gonera,2001,
hep-th/0104245,P. Kosinski,2001,
hep-th/0104245,P. Maslanka,2001,
hep-th/0109010,Changhyun Ahn,2001,
hep-th/0109010,Kyungsung Woo,2001,
hep-th/0108133,Masashi Naganuma,2001,
hep-th/0108133,Muneto Nitta,2001,
hep-th/0108133,Norisuke Sakai,2001,
hep-th/0106283,R. J. Finkelstein,2001,"U. of California, Los Angeles"
hep-th/0102157,Bogdan Morariu,2001,
hep-th/0102157,Alexios P. Polychronakos,2001,
hep-th/0101157,S. Chiantese,2001,
hep-th/0103227,G. Amelino-Camelia,2001,"Univ. Roma ``La Sapienza'',,INFN, Roma"
hep-th/0103227,J. Lukierski,2001,Wroclaw Univ. ITP
hep-th/0103227,A. Nowicki,2001,"Inst. of Phys. Pedagogical University, Zielona Gora"
hep-th/0108026,R. Kerner,2001,
hep-th/0108026,A. L. Barbosa,2001,
hep-th/0108026,D. V. Galtsov,2001,
hep-th/0109061,Mofazzal Azam,2001,"BARC, MUMBAI, INDIA"
hep-th/0103075,Kentaroh Yoshida,2001,
hep-th/0103075,Wataru Souma,2001,
hep-th/0102091,D. V. Vassilevich,2001,
hep-th/0111223,Dmitri Antonov,2001,"INFN, Pisa, University of Pisa,,ITEP, Moscow"
hep-th/0109007,Rj Cova,2001,
hep-th/0109007,Wj Zakrzewski,2001,
hep-th/0111251,L. C. Garcia De Andrade,2001,Departamento de Fisica Teorica-UERJ
hep-th/0110122,Bo-Yu Hou,2001,
hep-th/0110122,Dan-Tao Peng,2001,
hep-th/0110122,Kang-Jie Shi,2001,
hep-th/0110122,Rui-Hong Yue,2001,
hep-th/0109029,I. V. Vancea,2001,IFT-Unesp
hep-th/0105144,H. E. Boos,2001,
hep-th/0105144,V. E. Korepin,2001,
hep-th/0109047,F. Toppan,2001,CBPF
hep-th/0107098,K. S. Viswanathan,2001,
hep-th/0107098,Yi Yang,2001,
hep-th/0106163,Benjamin Grinstein,2001,UCSD
hep-th/0106163,Detlef R. Nolte,2001,IAS
hep-th/0106159,Manfred Herbst,2001,
hep-th/0106159,Alexander Kling,2001,
hep-th/0106159,Maximilian Kreuzer,2001,
hep-th/0110046,C. P. Martin,2001,Universidad Complutense de Madrid
hep-th/0110266,Manuel Asorey,2001,
hep-th/0110266,Fernando Falceto,2001,
hep-th/0110266,German Sierra,2001,
hep-th/0106043,Kentaro Hori,2001,
hep-th/0102161,Mikhail Shaposhnikov,2001,
hep-th/0102161,Peter Tinyakov,2001,
hep-th/0109064,Anton V. Ryzhov,2001,
hep-th/0104153,Branislav Jurco,2001,
hep-th/0104153,Lutz Moller,2001,
hep-th/0104153,Stefan Schraml,2001,
hep-th/0104153,Peter Schupp,2001,
hep-th/0104153,Julius Wess,2001,
hep-th/0106181,H. R. Christiansen,2001,
hep-th/0106181,F. A. Schaposnik,2001,
hep-th/0102203,H. T. Ozer,2001,
hep-th/0101091,N. J. Kim,2001,Inje Univ
hep-th/0101091,H. W. Lee,2001,Inje Univ
hep-th/0101091,Y. S. Myung,2001,Inje Univ
hep-th/0110226,Richard Easther,2001,
hep-th/0110226,Brian R. Greene,2001,
hep-th/0110226,William H. Kinney,2001,
hep-th/0110226,Gary Shiu,2001,
hep-th/0101079,Michael Duetsch,2001,
hep-th/0101079,Klaus Fredenhagen,2001,
hep-th/0105157,Vakif K. Onemli,2001,
hep-th/0105157,Murat Tas,2001,
hep-th/0105157,Bayram Tekin,2001,
hep-th/0110285,Ian Low,2001,
hep-th/0110285,Aneesh V. Manohar,2001,
hep-th/0111070,H. Ochiai,2001,
hep-th/0111070,D. Ida,2001,
hep-th/0111070,T. Shiromizu,2001,U. of Tokyo
hep-th/0108056,Daisuke Ida,2001,
hep-th/0108056,Tetsuya Shiromizu,2001,
hep-th/0108056,Hirotaka Ochiai,2001,
hep-th/0104053,A. N. Kvinikhidze,2001,U. of Manchester
hep-th/0104053,B. Blankleider,2001,Flinders U.
hep-th/0105100,Antonio Campos,2001,
hep-th/0105100,Carlos F. Sopuerta,2001,"RCG, Portsmouth U."
hep-th/0108216,A. Smailagic,2001,
hep-th/0108216,E. Spallucci,2001,
hep-th/0109165,Robert Brandenberger,2001,
hep-th/0109165,Damien A. Easson,2001,
hep-th/0109165,Dagny Kimberly,2001,
hep-th/0111257,N. S. Mankoc Borstnik,2001,"Department of Physics, University of Ljubljana,,Primorska Institute for Natural Sciences,Technology, Slovenia"
hep-th/0111257,H. B. Nielsen,2001,"Department of Physics, Niels Bohr Institute, Blegdamsvej"
hep-th/0103187,Masafumi Fukuma,2001,
hep-th/0103187,So Matsuura,2001,
hep-th/0103187,Tadakatsu Sakai,2001,
hep-th/0106004,A. Giveon,2001,
hep-th/0106004,D. Kutasov,2001,
hep-th/0112096,I. Krichever,2001,
hep-th/0110268,Chengang Zhou,2001,
hep-th/0107097,Renata Kallosh,2001,
hep-th/0107097,Sergey Prokushkin,2001,
hep-th/0107097,Marina Shmakova,2001,
hep-th/0105098,K. Bardakci,2001,
hep-th/0105098,A. Konechny,2001,"UCBerkeley,LBNL"
hep-th/0106171,Emil Martinec,2001,
hep-th/0106171,Will Mcelgin,2001,
hep-th/0108004,Klaus Kirsten,2001,
hep-th/0110302,R. Roiban,2001,
hep-th/0110302,J. Walcher,2001,
hep-th/0103245,Adel Khoudeir,2001,
hep-th/0106125,J. Gamboa,2001,
hep-th/0106125,M. Loewe,2001,
hep-th/0106125,F. Mendez,2001,
hep-th/0106125,J. C. Rojas,2001,
hep-th/0108085,T. Asakawa,2001,
hep-th/0108085,S. Sugimoto,2001,
hep-th/0108085,S. Terashima,2001,
hep-th/0101236,I. Martin,2001,
hep-th/0101236,J. Ovalle,2001,
hep-th/0101236,A. Restuccia,2001,
hep-th/0110082,F. Carvalho,2001,
hep-th/0110082,E. R. Bezerra De Mello,2001,
hep-th/0105016,Bert Janssen,2001,
hep-th/0102179,Je-An Gu,2001,
hep-th/0102179,W-Y. P. Hwang,2001,"Taiwan, National Taiwan U."
hep-th/0112202,R Rashkov,2001,
hep-th/0112202,K S Viswanathan,2001,
hep-th/0107166,Mirjam Cvetic,2001,
hep-th/0107166,Gary Shiu,2001,
hep-th/0107166,Angel M. Uranga,2001,
hep-th/0105134,M. H. Dehghani,2001,
hep-th/0105134,A. M. Ghezelbash,2001,
hep-th/0105134,R. B. Mann,2001,
hep-th/0106201,Ulf H. Danielsson,2001,
hep-th/0106201,Alberto Guijosa,2001,
hep-th/0106201,Martin Kruczenski,2001,
hep-th/0104080,Gerard T Hooft,2001,Utrecht
hep-th/0106123,Terry Gannon,2001,
hep-th/0106271,Stephen C. Davis,2001,
hep-th/0109171,Victor O. Rivelles,2001,
hep-th/0112163,Andrei G. Bytsko,2001,
hep-th/0108052,Nick Evans,2001,
hep-th/0108052,Michela Petrini,2001,
hep-th/0101143,Ben Craps,2001,
hep-th/0101143,Matthias R. Gaberdiel,2001,
hep-th/0108082,R. S. Ward,2001,
hep-th/0102177,Minu Joy,2001,
hep-th/0102177,V. C. Kuriakose,2001,
hep-th/0103020,Guang-Hong Chen,2001,
hep-th/0103020,Yong-Shi Wu,2001,
hep-th/0108066,D. L. Henty,2001,
hep-th/0106050,E. Kiritsis,2001,
hep-th/0106050,N. Tetradis,2001,
hep-th/0106050,T. Tomaras,2001,University of Crete
hep-th/0103053,H. Nikolic,2001,
hep-th/0104255,M. Bonini,2001,
hep-th/0104255,E. Tricarico,2001,
hep-th/0111206,Levon Pogosian,2001,
hep-th/0112059,Jose F. Morales,2001,
hep-th/0112059,Mario Trigiante,2001,
hep-th/0105148,Paul Fendley,2001,
hep-th/0105148,Hubert Saleur,2001,
hep-th/0101142,C. A. A. De Carvalho,2001,
hep-th/0101142,John M. Cornwall,2001,
hep-th/0101142,A. J. Da Silva,2001,
hep-th/0110116,Rafael I. Nepomechie,2001,
hep-th/0102079,S. Lukyanov,2001,
hep-th/0102079,A. Zamolodchikov,2001,
hep-th/0110245,A. Balaz,2001,"Institute of Physics, Belgrade, Yugoslavia"
hep-th/0110245,M. Buric,2001,
hep-th/0110245,V. Radovanovic,2001,"Faculty of Physics, University of Belgrade, Yugoslavia"
hep-th/0104130,Tomoyuki Fujita,2001,
hep-th/0104130,Keisuke Ohashi,2001,
hep-th/0106268,Valentina Riva,2001,
hep-th/0111081,D. K. Park,2001,
hep-th/0111081,Hungsoo Kim,2001,
hep-th/0111081,S. Tamaryan,2001,
hep-th/0111027,R. -G. Cai,2001,
hep-th/0111027,I. Mitra,2001,
hep-th/0111027,N. Ohta,2001,
hep-th/0111027,S. Roy,2001,
hep-th/0106127,Luis Anchordoqui,2001,
hep-th/0106127,Jose Edelstein,2001,
hep-th/0106127,Carlos Nunez,2001,
hep-th/0106127,Santiago Perez Bergliaffa,2001,
hep-th/0106127,Martin Schvellinger,2001,
hep-th/0106127,Marta Trobo,2001,
hep-th/0106127,Fabio Zyserman,2001,
hep-th/0104114,B. M. Zupnik,2001,
hep-th/0110018,Marek Rogatko,2001,
hep-th/0101036,Christian Schubert,2001,
hep-th/0107126,Christos Charmousis,2001,
hep-th/0103238,Katherine M. Benson,2001,Emory University
hep-th/0104105,J. Gutowski,2001,
hep-th/0104105,G. Papadopoulos,2001,
hep-th/0110258,Roberto Emparan,2001,
hep-th/0110258,Harvey S. Reall,2001,
hep-th/0101144,Murat Gunaydin,2001,
hep-th/0107102,Alex Buchel,2001,
hep-th/0102102,Ingo Kirsch,2001,
hep-th/0102102,Lewis H. Ryder,2001,
hep-th/0102102,Friedrich W. Hehl,2001,
hep-th/0103015,Lies De Fosse,2001,
hep-th/0103015,Paul Koerber,2001,
hep-th/0103015,Alexander Sevrin,2001,
hep-th/0102209,H. Babujian,2001,
hep-th/0102209,M. Karowski,2001,
hep-th/0104152,M. A. Anacleto,2001,
hep-th/0104152,A. Ilha,2001,
hep-th/0104152,J. R. S. Nascimento,2001,
hep-th/0104152,R. F. Ribeiro,2001,
hep-th/0104152,C. Wotzasek,2001,
hep-th/0102032,Shinichi Nojiri,2001,
hep-th/0102032,Sergei D. Odintsov,2001,
hep-th/0105080,Satoshi Matsuda,2001,
hep-th/0106067,Steven Corley,2001,
hep-th/0106067,David Lowe,2001,
hep-th/0106067,Sanjaye Ramgoolam,2001,
hep-th/0104055,Patricio Gaete,2001,
hep-th/0104055,Ivan Schmidt,2001,
hep-th/0111166,Sergiu I. Vacaru,2001,
hep-th/0104054,Anton Yu. Alekseev,2001,
hep-th/0104054,Andreas Recknagel,2001,
hep-th/0104054,Volker Schomerus,2001,
hep-th/0111069,Gregory Moore,2001,Rutgers
hep-th/0111069,Washington Taylor,2001,MIT
hep-th/0108147,Elias C. Vagenas,2001,
hep-th/0110251,S. I. Kruglov,2001,
hep-th/0107209,N. D. Lambert,2001,
hep-th/0107209,P. C. West,2001,
hep-th/0108182,Jan Plefka,2001,
hep-th/0108182,Matthias Staudacher,2001,
hep-th/0105155,L. E. Ibanez,2001,
hep-th/0105155,F. Marchesano,2001,
hep-th/0105155,R. Rabadan,2001,
hep-th/0111093,Rong-Gen Cai,2001,
hep-th/0108097,Dmitri Diakonov,2001,"Nordita,St. Petersburg NPI"
hep-th/0108097,Victor Petrov,2001,St. Peterburg NPI
hep-th/0112058,Nick Evans,2001,
hep-th/0112058,Clifford V. Johnson,2001,
hep-th/0112058,Michela Petrini,2001,
hep-th/0102212,Sachindeo Vaidya,2001,
hep-th/0101173,Peter Orland,2001,"Grad School,Univ. Center,Baruch Coll., CUNY"
hep-th/0101137,Stoil Donev,2001,
hep-th/0107175,Ruben Cordero,2001,
hep-th/0107175,Alexander Vilenkin,2001,
hep-th/0106029,Hendryk Pfeiffer,2001,Cambridge
hep-th/0111117,Frank Ferrari,2001,"Universite de Neuchatel,Princeton University"
hep-th/0105114,Dumitru Baleanu,2001,
hep-th/0105114,Yurdahan Guler,2001,
hep-th/0108205,Steven S. Gubser,2001,
hep-th/0108205,Arkady A. Tseytlin,2001,
hep-th/0108205,Mikhail S. Volkov,2001,
hep-th/0103041,D. Bazeia,2001,
hep-th/0103041,J. Menezes,2001,
hep-th/0103041,M. M. Santos,2001,
hep-th/0104129,V. Dzhunushaliev,2001,
hep-th/0108224,K.-I. Izawa,2001,
hep-th/0107205,Ion I. Cotuaescu,2001,
hep-th/0107205,Mihai Visinescu,2001,
hep-th/0110247,Eric Dhoker,2001,
hep-th/0110247,D. H. Phong,2001,
hep-th/0104029,Nikita Agasian,2001,"ITEP, Moscow"
hep-th/0104029,Dmitri Antonov,2001,"INFN, Pisa,Pisa U."
hep-th/0104103,M. Z. Iofa,2001,
hep-th/0107222,D. Kazhdan,2001,
hep-th/0107222,B. Pioline,2001,
hep-th/0107222,A. Waldron,2001,
hep-th/0109212,Olalla A. Castro-Alvaredo,2001,
hep-th/0111126,G. Bonelli,2001,U.L.B. - V.U.B.
hep-th/0111279,Syksy Rasanen,2001,
hep-th/0104026,M. Petrini,2001,
hep-th/0104026,R. Russo,2001,
hep-th/0104026,A. Zaffaroni,2001,
hep-th/0106176,Arkady Vainshtein,2001,
hep-th/0111211,Soon-Tae Hong,2001,
hep-th/0111211,Bum-Hoon Lee,2001,
hep-th/0111211,Young-Jai Park,2001,
hep-th/0110043,C. D. Fosco,2001,
hep-th/0110043,A. Lopez,2001,
hep-th/0103158,Ichiro Oda,2001,
hep-th/0107191,Rika Endo,2001,
hep-th/0107191,Koichi Seo,2001,
hep-th/0107191,Akio Sugamoto,2001,
hep-th/0103021,Tadashi Takayanagi,2001,
hep-th/0106218,Y. Kazama,2001,
hep-th/0106218,T. Muramatsu,2001,
hep-th/0104171,Marco A. C. Kneipp,2001,
hep-th/0104171,Patrick Brockill,2001,
hep-th/0106015,Gordon W. Semenoff,2001,
hep-th/0106015,K. Zarembo,2001,
hep-th/0105138,Hitoshi Nishino,2001,
hep-th/0105138,Subhash Rajpoot,2001,
hep-th/0101053,J. A. De Azcarraga,2001,
hep-th/0101053,J. M. Izquierdo,2001,
hep-th/0101053,A. J. Macfarlane,2001,
hep-th/0108039,M. Moriconi,2001,
hep-th/0110017,P. Furlan,2001,
hep-th/0110017,V. B. Petkova,2001,
hep-th/0110263,Antoine Van Proeyen,2001,
hep-th/0107116,Takao Suyama,2001,
hep-th/0110186,E. Dudas,2001,
hep-th/0110186,J. Mourad,2001,
hep-th/0105101,Arjan Keurentjes,2001,
hep-th/0109038,K. E. Kunze,2001,
hep-th/0109038,M. A. Vazquez-Mozo,2001,
hep-th/0107099,A. P. Balachandran,2001,
